SubjectID,VideoID,Timestamp_sec,SubjectID.1,VideoID.1,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,predefined,userdefined,True_Label,Predicted_Prob_default,Predicted_Label_default,Predicted_Prob_tuned,Predicted_Label_tuned
0.0,8.0,58.0,0.0,8.0,61.0,67.0,5.0,915161.0,80225.0,17215.0,9983.0,43214.0,41182.0,134168.0,9910.0,1.0,1.0,1,0.66057706,1,0.93519264,1
3.0,8.0,43.0,3.0,8.0,43.0,54.0,12.0,1041068.0,301970.0,65567.0,47863.0,23173.0,11917.0,18029.0,8358.0,1.0,1.0,1,0.66989404,1,0.83962697,1
4.0,6.0,46.5,4.0,6.0,54.0,84.0,2.0,13182.0,4238.0,2918.0,5463.0,3613.0,4521.0,4228.0,3572.0,1.0,1.0,1,0.7571125,1,0.9980727,1
1.0,3.0,31.5,1.0,3.0,14.0,75.0,105.0,709981.0,845898.0,992457.0,31031.0,175097.0,99131.0,50736.0,8599.0,0.0,1.0,1,0.6457811,1,0.75705266,1
5.0,1.0,54.0,5.0,1.0,74.0,66.0,-23.0,94323.0,30175.0,8906.0,1076.0,9430.0,3690.0,1615.0,1249.0,0.0,1.0,1,0.648791,1,0.9232554,1
2.0,1.0,37.5,2.0,1.0,21.0,77.0,-2.0,14238.0,20473.0,29903.0,4084.0,6655.0,3789.0,3669.0,3316.0,0.0,1.0,1,0.8910837,1,0.9962132,1
4.0,1.0,41.5,4.0,1.0,80.0,47.0,-279.0,26895.0,38914.0,41253.0,31227.0,11107.0,17321.0,24308.0,12916.0,0.0,1.0,1,0.4983689,1,0.99828017,1
1.0,3.0,6.0,1.0,3.0,3.0,26.0,89.0,860545.0,833248.0,139170.0,92745.0,19432.0,53951.0,13223.0,4552.0,0.0,1.0,1,0.77095,1,0.9962061,1
4.0,6.0,5.5,4.0,6.0,29.0,47.0,553.0,416926.0,147476.0,91059.0,34146.0,70654.0,18363.0,13079.0,11933.0,1.0,1.0,1,0.5004273,1,0.9982169,1
5.0,8.0,15.5,5.0,8.0,41.0,47.0,12.0,169095.0,263744.0,14235.0,22145.0,30503.0,10025.0,5603.0,1766.0,1.0,1.0,1,0.81040955,1,0.9881783,1
9.0,8.0,31.0,9.0,8.0,100.0,70.0,-7.0,748881.0,53707.0,35091.0,13514.0,9925.0,23348.0,27646.0,5594.0,1.0,1.0,1,0.66427916,1,0.59501606,1
7.0,1.0,52.0,7.0,1.0,35.0,48.0,19.0,672931.0,64075.0,12067.0,9968.0,6190.0,7778.0,5531.0,3780.0,0.0,1.0,1,0.65876347,1,0.823171,1
7.0,5.0,43.5,7.0,5.0,30.0,54.0,17.0,278515.0,165039.0,33175.0,51658.0,16805.0,28032.0,27464.0,29779.0,1.0,1.0,1,0.66580623,1,0.95247024,1
0.0,2.0,6.0,0.0,2.0,38.0,63.0,-9.0,710161.0,64002.0,10121.0,6293.0,2594.0,9079.0,7112.0,3115.0,0.0,1.0,1,0.6257663,1,0.9371479,1
7.0,4.0,50.0,7.0,4.0,74.0,50.0,54.0,123279.0,48814.0,35436.0,35876.0,33162.0,49780.0,27401.0,23022.0,0.0,1.0,1,0.10901332,0,0.99711055,1
2.0,8.0,55.5,2.0,8.0,54.0,57.0,34.0,10835.0,5062.0,6945.0,13804.0,9332.0,4979.0,4923.0,2361.0,1.0,1.0,1,0.31952697,0,0.9985064,1
5.0,6.0,38.0,5.0,6.0,47.0,54.0,-27.0,220899.0,36483.0,13869.0,3497.0,3714.0,7742.0,3604.0,1469.0,1.0,1.0,1,0.65749013,1,0.5386086,1
3.0,8.0,7.5,3.0,8.0,60.0,51.0,67.0,314859.0,149033.0,14294.0,7307.0,41977.0,29554.0,12786.0,3523.0,1.0,1.0,1,0.360812,0,0.9509534,1
7.0,1.0,18.0,7.0,1.0,87.0,51.0,-58.0,478820.0,36226.0,8815.0,1843.0,2393.0,7683.0,8323.0,8516.0,0.0,1.0,1,0.6233918,1,0.5392894,1
5.0,8.0,31.5,5.0,8.0,27.0,56.0,71.0,1071985.0,278724.0,29024.0,19736.0,33841.0,8039.0,6796.0,2827.0,1.0,1.0,1,0.67810005,1,0.9726622,1
7.0,5.0,4.0,7.0,5.0,14.0,51.0,28.0,1100378.0,117549.0,97611.0,39260.0,47446.0,39025.0,11981.0,8799.0,1.0,1.0,1,0.67914087,1,0.9711034,1
7.0,7.0,35.0,7.0,7.0,60.0,38.0,40.0,379705.0,48483.0,15693.0,11287.0,5878.0,63804.0,36974.0,11187.0,1.0,1.0,1,0.633176,1,0.9997644,1
6.0,8.0,30.5,6.0,8.0,0.0,0.0,2047.0,1090712.0,244464.0,83097.0,92165.0,18652.0,67792.0,103700.0,107358.0,1.0,1.0,1,0.66427827,1,0.75836706,1
5.0,3.0,40.0,5.0,3.0,50.0,51.0,89.0,268928.0,51943.0,23754.0,8640.0,10824.0,9416.0,4871.0,1367.0,0.0,1.0,1,0.65672094,1,0.69117904,1
6.0,0.0,42.0,6.0,0.0,0.0,0.0,-2048.0,800278.0,399867.0,152879.0,182123.0,68129.0,57075.0,37702.0,53751.0,0.0,1.0,1,0.83471566,1,0.9998525,1
6.0,0.0,49.5,6.0,0.0,0.0,0.0,1898.0,1222391.0,152522.0,64657.0,289073.0,28274.0,104544.0,38907.0,68497.0,0.0,1.0,1,0.93172735,1,0.9991382,1
4.0,1.0,9.0,4.0,1.0,20.0,40.0,1.0,935632.0,303872.0,78029.0,70677.0,89935.0,24607.0,43844.0,50849.0,0.0,1.0,1,0.57406193,1,0.99300694,1
1.0,3.0,16.0,1.0,3.0,7.0,24.0,-46.0,736067.0,39291.0,13030.0,24589.0,1530.0,6178.0,6025.0,500.0,0.0,1.0,1,0.6474119,1,0.99821275,1
6.0,8.0,36.0,6.0,8.0,0.0,0.0,-396.0,540708.0,51894.0,2538.0,14180.0,29516.0,37491.0,24640.0,16490.0,1.0,1.0,1,0.6692804,1,0.99969536,1
8.0,5.0,10.0,8.0,5.0,56.0,60.0,-71.0,1464353.0,161816.0,104314.0,28069.0,28399.0,22193.0,16347.0,11983.0,1.0,1.0,1,0.6649138,1,0.6763249,1
0.0,8.0,27.0,0.0,8.0,80.0,87.0,-13.0,802429.0,67848.0,209138.0,42171.0,65116.0,78834.0,151751.0,24589.0,1.0,1.0,1,0.63422394,1,0.89375854,1
4.0,6.0,16.5,4.0,6.0,47.0,53.0,-65.0,12770.0,44184.0,4676.0,10622.0,5651.0,13646.0,2110.0,3109.0,1.0,1.0,1,0.88059664,1,0.99202627,1
6.0,3.0,37.0,6.0,3.0,0.0,0.0,-601.0,34904.0,58773.0,7113.0,1993.0,12383.0,6743.0,2740.0,2612.0,0.0,1.0,1,0.9187355,1,0.99904,1
8.0,9.0,41.5,8.0,9.0,60.0,47.0,-57.0,1388891.0,63516.0,27017.0,16323.0,11236.0,20848.0,6127.0,2946.0,1.0,1.0,1,0.60337013,1,0.55,1
2.0,1.0,52.0,2.0,1.0,44.0,70.0,8.0,16803.0,13896.0,12333.0,1547.0,9258.0,5225.0,2969.0,2905.0,0.0,1.0,1,0.26237583,0,0.8049577,1
0.0,5.0,18.5,0.0,5.0,61.0,7.0,-5.0,1374649.0,180348.0,13145.0,30676.0,21138.0,30525.0,8914.0,4857.0,1.0,1.0,1,0.63726836,1,0.8071596,1
8.0,8.0,57.0,8.0,8.0,37.0,53.0,-45.0,1370613.0,547291.0,139927.0,78985.0,45012.0,58973.0,17424.0,10215.0,1.0,1.0,1,0.64285564,1,0.46916276,1
4.0,1.0,18.0,4.0,1.0,51.0,56.0,134.0,384186.0,165289.0,69087.0,41292.0,23778.0,40876.0,27036.0,20383.0,0.0,1.0,1,0.6319208,1,0.9992976,1
5.0,6.0,11.0,5.0,6.0,35.0,66.0,-153.0,1399400.0,574757.0,114495.0,52138.0,56117.0,66635.0,28495.0,8088.0,1.0,1.0,1,0.64870876,1,0.8720549,1
5.0,8.0,38.0,5.0,8.0,38.0,51.0,151.0,188947.0,21391.0,19175.0,1914.0,3262.0,1758.0,723.0,462.0,1.0,1.0,1,0.69167817,1,0.98646134,1
3.0,8.0,55.0,3.0,8.0,43.0,63.0,103.0,488255.0,18540.0,60894.0,31418.0,54846.0,18216.0,6261.0,3300.0,1.0,1.0,1,0.66130286,1,0.8698349,1
5.0,2.0,34.0,5.0,2.0,51.0,67.0,-33.0,508916.0,137197.0,36114.0,75610.0,27291.0,31668.0,15698.0,4736.0,0.0,1.0,1,0.65205723,1,0.9500058,1
3.0,4.0,34.0,3.0,4.0,34.0,78.0,-11.0,2460363.0,39106.0,20165.0,92426.0,10623.0,20510.0,12297.0,7752.0,0.0,1.0,1,0.66625965,1,0.9987202,1
0.0,2.0,55.5,0.0,2.0,48.0,53.0,9.0,762383.0,347390.0,1521.0,21791.0,22832.0,36927.0,73813.0,24019.0,0.0,1.0,1,0.6910232,1,0.9978028,1
0.0,1.0,11.5,0.0,1.0,21.0,43.0,150.0,379931.0,91727.0,7973.0,33202.0,12517.0,16603.0,24430.0,10394.0,0.0,1.0,1,0.6560365,1,0.68078053,1
5.0,5.0,28.5,5.0,5.0,50.0,43.0,85.0,752043.0,305078.0,35414.0,20117.0,21446.0,38496.0,10972.0,2625.0,1.0,1.0,1,0.72739613,1,0.99569625,1
5.0,8.0,43.5,5.0,8.0,38.0,50.0,-93.0,44809.0,11806.0,682.0,1581.0,1779.0,1387.0,253.0,229.0,1.0,1.0,1,0.6299313,1,0.6504884,1
7.0,3.0,46.5,7.0,3.0,11.0,41.0,64.0,1582550.0,1131481.0,86263.0,61833.0,35927.0,47981.0,37002.0,28200.0,0.0,1.0,1,0.92691684,1,0.99993616,1
7.0,4.0,14.0,7.0,4.0,41.0,63.0,-34.0,11373.0,10336.0,4300.0,19968.0,11109.0,16275.0,35446.0,13905.0,0.0,1.0,1,0.9098866,1,0.99624753,1
4.0,8.0,33.0,4.0,8.0,43.0,43.0,9.0,749106.0,548340.0,13480.0,43435.0,35673.0,43888.0,16092.0,4030.0,1.0,1.0,1,0.5391727,1,0.95343304,1
4.0,7.0,5.5,4.0,7.0,16.0,78.0,-685.0,468039.0,72512.0,39392.0,10396.0,11963.0,4344.0,14178.0,3318.0,1.0,1.0,1,0.5628895,1,0.83837086,1
1.0,2.0,9.0,1.0,2.0,23.0,50.0,-12.0,2054923.0,425015.0,136995.0,36400.0,48002.0,24699.0,12543.0,6969.0,0.0,1.0,1,0.58999956,1,0.7886227,1
2.0,8.0,10.5,2.0,8.0,56.0,61.0,33.0,6747.0,16181.0,5300.0,5580.0,5081.0,5399.0,1376.0,2643.0,1.0,1.0,1,0.82002586,1,0.95648813,1
4.0,1.0,35.0,4.0,1.0,14.0,64.0,73.0,2228277.0,223255.0,119599.0,20024.0,64262.0,40683.0,44294.0,24795.0,0.0,1.0,1,0.63249373,1,0.9515437,1
8.0,9.0,33.0,8.0,9.0,23.0,37.0,409.0,1811564.0,715606.0,20279.0,87012.0,121415.0,33215.0,40813.0,11420.0,1.0,1.0,1,0.7354312,1,0.9997107,1
3.0,6.0,16.0,3.0,6.0,41.0,56.0,105.0,582496.0,1243233.0,158040.0,65737.0,113456.0,42194.0,12767.0,7234.0,1.0,1.0,1,0.72827667,1,0.999222,1
8.0,8.0,22.5,8.0,8.0,43.0,69.0,263.0,2009443.0,661306.0,163239.0,186730.0,54008.0,58467.0,30769.0,6871.0,1.0,1.0,1,0.66116595,1,0.63697964,1
8.0,9.0,54.5,8.0,9.0,23.0,37.0,92.0,1664463.0,834562.0,34016.0,134012.0,63478.0,87798.0,19744.0,13918.0,1.0,1.0,1,0.83348477,1,0.99862874,1
2.0,5.0,30.5,2.0,5.0,87.0,60.0,11.0,9587.0,6516.0,11714.0,6959.0,6879.0,8180.0,5599.0,2514.0,1.0,1.0,1,0.72656614,1,0.9996835,1
0.0,2.0,8.0,0.0,2.0,54.0,53.0,99.0,247297.0,8311.0,548.0,2581.0,1209.0,6683.0,3116.0,694.0,0.0,1.0,1,0.6560444,1,0.56790257,1
5.0,3.0,38.5,5.0,3.0,60.0,63.0,112.0,792096.0,44104.0,20826.0,7821.0,6858.0,6837.0,3861.0,1075.0,0.0,1.0,1,0.6672218,1,0.76272744,1
5.0,1.0,65.5,5.0,1.0,51.0,16.0,-42.0,192501.0,46817.0,1373.0,5950.0,4937.0,4088.0,1546.0,834.0,0.0,1.0,1,0.6435359,1,0.9174989,1
0.0,8.0,33.5,0.0,8.0,50.0,43.0,-30.0,2406912.0,268831.0,70764.0,29315.0,10873.0,94184.0,39445.0,15181.0,1.0,1.0,1,0.7304097,1,0.9998378,1
6.0,3.0,18.5,6.0,3.0,0.0,0.0,2047.0,1819742.0,438197.0,90918.0,205487.0,52213.0,53777.0,166294.0,101861.0,0.0,1.0,1,0.7737567,1,0.8995341,1
2.0,1.0,10.5,2.0,1.0,56.0,35.0,59.0,37448.0,24927.0,3549.0,2801.0,6282.0,6379.0,7205.0,2263.0,0.0,1.0,1,0.4098429,1,0.9950646,1
3.0,6.0,28.0,3.0,6.0,41.0,41.0,52.0,539718.0,176571.0,9941.0,9769.0,12399.0,14149.0,7624.0,2206.0,1.0,1.0,1,0.8808264,1,0.99980557,1
4.0,8.0,61.5,4.0,8.0,27.0,75.0,84.0,42242.0,25145.0,2978.0,25792.0,7697.0,8410.0,7057.0,2214.0,1.0,1.0,1,0.35029212,0,0.9900744,1
0.0,8.0,12.5,0.0,8.0,56.0,56.0,50.0,397896.0,168034.0,44657.0,29508.0,17097.0,45661.0,103140.0,46361.0,1.0,1.0,1,0.64733946,1,0.71259475,1
0.0,8.0,34.0,0.0,8.0,44.0,50.0,-55.0,107580.0,111295.0,6388.0,11294.0,5138.0,11085.0,13806.0,6464.0,1.0,1.0,1,0.78292894,1,0.9999385,1
0.0,2.0,65.0,0.0,2.0,50.0,57.0,5.0,33210.0,16530.0,6343.0,4318.0,4254.0,2707.0,4737.0,864.0,0.0,1.0,1,0.56054443,1,0.97771585,1
0.0,5.0,40.0,0.0,5.0,13.0,50.0,-1.0,757844.0,443301.0,121375.0,32181.0,19282.0,50657.0,143410.0,15451.0,1.0,1.0,1,0.6027545,1,0.997008,1
4.0,3.0,31.0,4.0,3.0,61.0,56.0,-9.0,22215.0,18009.0,7579.0,12780.0,10496.0,7778.0,4229.0,1369.0,0.0,1.0,1,0.4301038,1,0.99688494,1
1.0,3.0,26.0,1.0,3.0,3.0,27.0,9.0,271279.0,163351.0,33447.0,24014.0,4289.0,8182.0,6911.0,1526.0,0.0,1.0,1,0.66947776,1,0.7673598,1
7.0,5.0,31.5,7.0,5.0,29.0,75.0,38.0,1489711.0,83153.0,8880.0,28193.0,3187.0,13851.0,11473.0,4596.0,1.0,1.0,1,0.6555177,1,0.7265012,1
7.0,5.0,13.0,7.0,5.0,26.0,51.0,26.0,801433.0,144893.0,5959.0,5444.0,3976.0,9780.0,7912.0,6870.0,1.0,1.0,1,0.63707113,1,0.8155308,1
0.0,8.0,54.0,0.0,8.0,47.0,35.0,172.0,916674.0,41451.0,33377.0,8494.0,2853.0,35717.0,17554.0,10398.0,1.0,1.0,1,0.56944937,1,0.770176,1
5.0,1.0,45.5,5.0,1.0,54.0,44.0,-70.0,303663.0,31451.0,17092.0,11476.0,3564.0,5034.0,2982.0,2139.0,0.0,1.0,1,0.7032406,1,0.9969178,1
0.0,6.0,8.5,0.0,6.0,41.0,48.0,44.0,150607.0,20142.0,3150.0,3377.0,1168.0,3488.0,2183.0,2135.0,1.0,1.0,1,0.665481,1,0.6282614,1
4.0,1.0,60.0,4.0,1.0,56.0,26.0,39.0,185613.0,174163.0,7631.0,1911.0,5379.0,2713.0,3776.0,2299.0,0.0,1.0,1,0.939843,1,0.9999717,1
5.0,5.0,39.5,5.0,5.0,50.0,66.0,-94.0,1546619.0,502100.0,512809.0,288807.0,108124.0,76641.0,31076.0,7358.0,1.0,1.0,1,0.6474936,1,0.9826356,1
8.0,5.0,20.0,8.0,5.0,30.0,47.0,192.0,2240984.0,685735.0,180412.0,21886.0,26213.0,50408.0,29425.0,15002.0,1.0,1.0,1,0.66276777,1,0.6086359,1
7.0,3.0,22.5,7.0,3.0,14.0,43.0,117.0,990314.0,71829.0,1405.0,10370.0,29880.0,5902.0,4468.0,9732.0,0.0,1.0,1,0.6915797,1,0.65247804,1
8.0,5.0,5.5,8.0,5.0,57.0,43.0,-122.0,1309725.0,74213.0,10478.0,34631.0,39682.0,22263.0,3373.0,4571.0,1.0,1.0,1,0.6385809,1,0.6444801,1
8.0,4.0,69.5,8.0,4.0,38.0,50.0,88.0,628463.0,101909.0,26319.0,26091.0,15423.0,19396.0,7275.0,1987.0,0.0,1.0,1,0.63025475,1,0.97638154,1
2.0,4.0,41.5,2.0,4.0,77.0,63.0,21.0,20896.0,21102.0,11604.0,8517.0,16048.0,22520.0,11280.0,3972.0,0.0,1.0,1,0.54639596,1,0.9997247,1
6.0,0.0,28.5,6.0,0.0,0.0,0.0,643.0,2566717.0,691128.0,270549.0,109657.0,70436.0,67803.0,36769.0,36928.0,0.0,1.0,1,0.8112686,1,0.99998,1
4.0,8.0,31.0,4.0,8.0,50.0,51.0,33.0,525408.0,81422.0,11379.0,17133.0,18583.0,9153.0,9089.0,5029.0,1.0,1.0,1,0.51147234,1,0.6117834,1
5.0,6.0,13.0,5.0,6.0,50.0,54.0,358.0,291669.0,64152.0,2373.0,10314.0,6790.0,7803.0,5459.0,4337.0,1.0,1.0,1,0.62813973,1,0.71923846,1
7.0,7.0,56.5,7.0,7.0,50.0,30.0,87.0,2750723.0,123456.0,22379.0,9943.0,12460.0,72742.0,26803.0,20219.0,1.0,1.0,1,0.8325419,1,0.9999694,1
7.0,0.0,32.0,7.0,0.0,43.0,43.0,68.0,1218751.0,286312.0,34149.0,19969.0,28351.0,52839.0,33355.0,26305.0,0.0,1.0,1,0.840694,1,0.99713534,1
8.0,4.0,52.0,8.0,4.0,35.0,51.0,116.0,424252.0,198519.0,116726.0,24794.0,22175.0,21930.0,10137.0,2922.0,0.0,1.0,1,0.70731354,1,0.94983715,1
0.0,8.0,13.5,0.0,8.0,78.0,66.0,12.0,825027.0,43362.0,16142.0,6847.0,2954.0,12339.0,23916.0,5957.0,1.0,1.0,1,0.6470309,1,0.6337589,1
5.0,6.0,35.5,5.0,6.0,48.0,48.0,-65.0,2483232.0,1112641.0,210134.0,112881.0,78985.0,44041.0,58414.0,12531.0,1.0,1.0,1,0.70509374,1,0.99717164,1
8.0,8.0,60.5,8.0,8.0,51.0,51.0,-19.0,3605075.0,888844.0,254136.0,341537.0,122993.0,163052.0,132875.0,28206.0,1.0,1.0,1,0.6441027,1,0.6077335,1
1.0,1.0,51.5,1.0,1.0,13.0,41.0,82.0,57419.0,32722.0,9655.0,4257.0,3851.0,1655.0,428.0,876.0,0.0,1.0,1,0.52126396,1,0.65919787,1
1.0,1.0,62.0,1.0,1.0,53.0,56.0,103.0,155814.0,30089.0,21955.0,28626.0,4159.0,10505.0,1443.0,8133.0,0.0,1.0,1,0.7174746,1,0.9999962,1
5.0,5.0,13.5,5.0,5.0,48.0,56.0,12.0,487693.0,33967.0,24263.0,22640.0,2529.0,6354.0,4172.0,842.0,1.0,1.0,1,0.77097964,1,0.9976865,1
7.0,5.0,19.0,7.0,5.0,21.0,51.0,141.0,1026104.0,536271.0,67715.0,40047.0,39771.0,67938.0,46722.0,29288.0,1.0,1.0,1,0.6531848,1,0.52718127,1
6.0,3.0,6.0,6.0,3.0,0.0,0.0,-2048.0,791054.0,490322.0,176709.0,177619.0,244912.0,131260.0,117418.0,135480.0,0.0,1.0,1,0.49215484,1,0.9946249,1
9.0,4.0,31.0,9.0,4.0,43.0,10.0,423.0,1991310.0,906727.0,103630.0,36968.0,72182.0,135449.0,62782.0,10232.0,0.0,1.0,1,0.5643415,1,0.47168773,1
6.0,4.0,69.0,6.0,4.0,0.0,0.0,2047.0,198794.0,110685.0,44983.0,14089.0,40452.0,492237.0,228969.0,70786.0,0.0,1.0,1,0.87651193,1,0.99963903,1
2.0,5.0,56.5,2.0,5.0,66.0,67.0,58.0,14358.0,15612.0,2522.0,4403.0,9487.0,10461.0,3935.0,4067.0,1.0,1.0,1,0.975033,1,0.9992261,1
4.0,6.0,4.5,4.0,6.0,40.0,56.0,202.0,532762.0,48661.0,20573.0,11257.0,9773.0,12974.0,16250.0,14457.0,1.0,1.0,1,0.5571545,1,0.99318826,1
7.0,3.0,7.0,7.0,3.0,1.0,53.0,152.0,724167.0,823668.0,536112.0,61162.0,118981.0,121633.0,99094.0,88437.0,0.0,1.0,1,0.6107948,1,0.96524435,1
0.0,2.0,57.5,0.0,2.0,44.0,48.0,-6.0,396174.0,255427.0,17809.0,48237.0,42781.0,41990.0,50784.0,27533.0,0.0,1.0,1,0.53564364,1,0.70853055,1
4.0,3.0,4.5,4.0,3.0,14.0,27.0,-214.0,755567.0,303917.0,23101.0,42016.0,18040.0,20917.0,11275.0,10403.0,0.0,1.0,1,0.41080987,1,0.9989789,1
2.0,8.0,42.5,2.0,8.0,43.0,47.0,2.0,77042.0,17499.0,9436.0,3159.0,1969.0,2165.0,1434.0,496.0,1.0,1.0,1,0.9286755,1,0.99996215,1
5.0,2.0,15.0,5.0,2.0,50.0,63.0,24.0,541045.0,82044.0,2423.0,8556.0,8034.0,11445.0,3774.0,1154.0,0.0,1.0,1,0.81346023,1,0.99850565,1
5.0,2.0,37.0,5.0,2.0,47.0,64.0,-50.0,689093.0,234425.0,36959.0,36042.0,35427.0,15696.0,4777.0,5470.0,0.0,1.0,1,0.6338016,1,0.8907228,1
6.0,4.0,5.5,6.0,4.0,0.0,0.0,-2048.0,72499.0,26735.0,6217.0,3794.0,5493.0,167647.0,49907.0,8604.0,0.0,1.0,1,0.6904488,1,0.9615037,1
0.0,5.0,46.0,0.0,5.0,47.0,14.0,34.0,109972.0,72258.0,6066.0,2823.0,3488.0,3128.0,5354.0,2777.0,1.0,1.0,1,0.9041091,1,0.9999652,1
5.0,2.0,19.5,5.0,2.0,61.0,54.0,6.0,68935.0,44756.0,8406.0,11552.0,7000.0,9689.0,4330.0,636.0,0.0,1.0,1,0.5595042,1,0.99954206,1
7.0,3.0,50.5,7.0,3.0,13.0,53.0,60.0,1421001.0,62464.0,12044.0,9431.0,3582.0,3275.0,3418.0,4022.0,0.0,1.0,1,0.66401505,1,0.79873663,1
4.0,8.0,3.5,4.0,8.0,34.0,54.0,-24.0,961891.0,29649.0,21416.0,20062.0,7967.0,25608.0,31045.0,24301.0,1.0,1.0,1,0.49893674,1,0.80501896,1
3.0,8.0,55.5,3.0,8.0,53.0,78.0,68.0,1043412.0,199014.0,137677.0,34119.0,15218.0,22357.0,10602.0,5356.0,1.0,1.0,1,0.6407781,1,0.4501399,1
4.0,3.0,44.5,4.0,3.0,17.0,40.0,-222.0,725037.0,274577.0,77902.0,78155.0,27100.0,22486.0,49399.0,21810.0,0.0,1.0,1,0.61313087,1,0.6246115,1
6.0,4.0,18.5,6.0,4.0,0.0,0.0,2047.0,142581.0,365522.0,43288.0,61386.0,48596.0,382491.0,310089.0,89451.0,0.0,1.0,1,0.72067475,1,0.79998326,1
5.0,8.0,19.0,5.0,8.0,48.0,43.0,-84.0,290911.0,66445.0,7427.0,7564.0,20731.0,3703.0,2289.0,1775.0,1.0,1.0,1,0.6635082,1,0.96484464,1
6.0,8.0,19.0,6.0,8.0,0.0,0.0,2047.0,310379.0,143859.0,153591.0,136406.0,47117.0,62354.0,39295.0,149169.0,1.0,1.0,1,0.8227866,1,0.9997874,1
2.0,5.0,19.5,2.0,5.0,69.0,87.0,13.0,5571.0,4393.0,17407.0,14972.0,13725.0,4745.0,6340.0,2457.0,1.0,1.0,1,0.29553992,0,0.87384886,1
1.0,1.0,44.5,1.0,1.0,30.0,60.0,-34.0,216457.0,77985.0,15620.0,11453.0,12594.0,4775.0,3328.0,1125.0,0.0,1.0,1,0.432349,1,0.99034786,1
0.0,5.0,53.0,0.0,5.0,47.0,74.0,4.0,1574397.0,664050.0,66896.0,49202.0,30897.0,75425.0,54298.0,27169.0,1.0,1.0,1,0.6311353,1,0.72859085,1
3.0,4.0,61.0,3.0,4.0,43.0,61.0,117.0,1420161.0,1037927.0,144443.0,196901.0,122504.0,117452.0,43750.0,28816.0,0.0,1.0,1,0.8555262,1,0.99979556,1
3.0,9.0,47.0,3.0,9.0,16.0,50.0,53.0,353510.0,44669.0,30338.0,11850.0,8498.0,6551.0,2726.0,3023.0,1.0,1.0,1,0.6504418,1,0.9473834,1
1.0,3.0,12.0,1.0,3.0,17.0,56.0,-1.0,603842.0,58575.0,5178.0,31965.0,9155.0,11445.0,8313.0,1857.0,0.0,1.0,1,0.66456735,1,0.9684887,1
1.0,2.0,4.5,1.0,2.0,24.0,51.0,-29.0,1611461.0,583656.0,146286.0,120753.0,59271.0,70757.0,11090.0,40934.0,0.0,1.0,1,0.63820076,1,0.84000474,1
2.0,8.0,38.0,2.0,8.0,3.0,38.0,36.0,16425.0,6695.0,2482.0,5914.0,12445.0,5316.0,4625.0,1003.0,1.0,1.0,1,0.69852334,1,0.99961805,1
5.0,5.0,26.0,5.0,5.0,69.0,50.0,-21.0,520081.0,214129.0,65354.0,44047.0,54661.0,25911.0,21051.0,4496.0,1.0,1.0,1,0.76510334,1,0.99843067,1
8.0,9.0,6.0,8.0,9.0,47.0,64.0,225.0,1855115.0,253180.0,73251.0,124220.0,92707.0,58978.0,12852.0,7033.0,1.0,1.0,1,0.6515105,1,0.8982899,1
4.0,3.0,26.0,4.0,3.0,88.0,51.0,55.0,3660.0,6210.0,12696.0,4179.0,6867.0,3897.0,11801.0,7317.0,0.0,1.0,1,0.62063736,1,0.99961805,1
0.0,8.0,17.5,0.0,8.0,69.0,17.0,36.0,237480.0,92528.0,3770.0,3103.0,11605.0,9471.0,23045.0,6954.0,1.0,1.0,1,0.7338986,1,0.9985859,1
1.0,4.0,22.0,1.0,4.0,48.0,61.0,-2.0,9376.0,15432.0,12466.0,8590.0,10022.0,8119.0,4029.0,3839.0,0.0,1.0,1,0.3280923,0,0.99511504,1
7.0,5.0,6.5,7.0,5.0,1.0,40.0,-76.0,906042.0,99794.0,16562.0,6541.0,3830.0,1381.0,1891.0,1197.0,1.0,1.0,1,0.61718297,1,0.9694595,1
0.0,8.0,57.5,0.0,8.0,44.0,57.0,70.0,1812518.0,242190.0,25978.0,47770.0,18543.0,46875.0,37948.0,13356.0,1.0,1.0,1,0.65428996,1,0.9123127,1
2.0,8.0,54.0,2.0,8.0,38.0,11.0,24.0,70446.0,15572.0,379.0,1046.0,3311.0,1052.0,342.0,252.0,1.0,1.0,1,0.47546792,1,0.9960569,1
8.0,9.0,5.0,8.0,9.0,47.0,50.0,28.0,1248922.0,957018.0,97560.0,209080.0,131166.0,123360.0,85053.0,35190.0,1.0,1.0,1,0.65790594,1,0.48942012,1
7.0,1.0,64.5,7.0,1.0,34.0,50.0,-108.0,69058.0,35847.0,2530.0,1393.0,2093.0,2698.0,4545.0,1547.0,0.0,1.0,1,0.6650829,1,0.6156521,1
5.0,2.0,57.0,5.0,2.0,40.0,35.0,67.0,242193.0,289328.0,110900.0,75087.0,20650.0,21970.0,7921.0,2670.0,0.0,1.0,1,0.5504672,1,0.66520524,1
3.0,6.0,22.5,3.0,6.0,23.0,29.0,81.0,572786.0,161242.0,30445.0,7753.0,20862.0,4847.0,1307.0,2613.0,1.0,1.0,1,0.65379065,1,0.9088866,1
4.0,2.0,24.0,4.0,2.0,20.0,67.0,22.0,721179.0,226015.0,25967.0,12427.0,26791.0,12985.0,12434.0,6792.0,0.0,1.0,1,0.3905324,0,0.96263313,1
